Store,Date,Weekly_Sales,Temperature,Fuel_Price,CPI,Unemployment,Holiday_Week,Month,Rolling_Mean
14,2011-08-26,2273470.62,73.0,3.704,186.5641172,8.6,0,August,2041284.78
14,2011-09-02,1750891.47,71.0,3.703,186.6189274,8.6,0,September,1962502.475
14,2011-09-09,2202742.9,71.0,3.738,186.6737376,8.6,1,September,2030994.745
14,2011-09-16,1864637.89,69.0,3.742,186.8024,8.6,0,September,2022935.72
14,2011-09-23,1871555.64,64.0,3.711,187.0295321,8.6,0,September,1922456.975
14,2011-09-30,1809989.29,71.0,3.645,187.2566641,8.6,0,September,1937231.4300000002
14,2011-10-07,2078796.76,56.0,3.583,187.4837962,8.5,0,October,1906244.895
14,2011-10-14,1890870.75,64.0,3.541,187.6917481,8.5,0,October,1912803.11
14,2011-10-21,2009004.59,60.0,3.57,187.7846197,8.5,0,October,1947165.3475000001
14,2011-10-28,2056846.12,52.0,3.569,187.8774913,8.5,0,October,2008879.555
14,2011-11-04,2174056.71,44.0,3.551,187.9703629,8.5,0,November,2032694.5425
14,2011-11-11,2081534.65,48.0,3.53,188.0632345,8.5,0,November,2080360.5175
14,2011-11-18,1969360.72,51.0,3.53,188.1983654,8.5,0,November,2070449.55
14,2011-11-25,2685351.81,49.0,3.492,188.3504,8.5,1,November,2227575.9725
14,2011-12-02,2143080.57,50.0,3.452,188.5024346,8.5,0,December,2219831.9375
14,2011-12-09,2470581.29,47.0,3.415,188.6544692,8.5,0,December,2317093.5974999997
14,2011-12-16,2594363.09,40.0,3.413,188.7979349,8.5,0,December,2473344.19
14,2011-12-23,3369068.99,42.0,3.389,188.9299752,8.5,0,December,2644273.485
14,2011-12-30,1914148.89,38.0,3.389,189.0620155,8.5,1,December,2587040.565
14,2012-01-06,1859144.96,36.0,3.422,189.1940558,8.4,0,January,2434181.4825
14,2012-01-13,1696248.27,41.0,3.513,189.3260962,8.4,0,January,2209652.7775000003
14,2012-01-20,1789113.32,32.0,3.533,189.4214733,8.4,0,January,1814663.86
14,2012-01-27,1595362.27,38.0,3.567,189.5168505,8.4,0,January,1734967.205
14,2012-02-03,1877410.36,43.0,3.617,189.6122277,8.4,0,February,1739533.555
14,2012-02-10,2077256.24,37.0,3.64,189.7076048,8.4,1,February,1834785.5475
14,2012-02-17,2020550.99,37.0,3.695,189.8424834,8.4,0,February,1892644.965
14,2012-02-24,1875040.16,43.0,3.739,190.0069881,8.4,0,February,1962564.4375
14,2012-03-02,1926004.99,42.0,3.816,190.1714927,8.4,0,March,1974713.095
14,2012-03-09,2020839.31,46.0,3.848,190.3359973,8.4,0,March,1960608.8625
14,2012-03-16,1941040.5,51.0,3.862,190.4618964,8.4,0,March,1940731.24
14,2012-03-23,1893447.71,59.0,3.9,190.5363213,8.4,0,March,1945333.1275000002
14,2012-03-30,1905033.01,50.0,3.953,190.6107463,8.4,0,March,1940090.1325
14,2012-04-06,2376022.26,50.0,3.996,190.6851712,8.6,0,April,2028885.8699999999
14,2012-04-13,1912909.69,52.0,4.044,190.7595962,8.6,0,April,2021853.1675
14,2012-04-20,1875686.44,63.0,4.027,190.8138013,8.6,0,April,2017412.8499999999
14,2012-04-27,1784029.95,53.0,4.004,190.8680064,8.6,0,April,1987162.085
14,2012-05-04,1949354.29,55.0,3.951,190.9222115,8.6,0,May,1880495.0925
14,2012-05-11,1987531.05,61.0,3.889,190.9764167,8.6,0,May,1899150.4324999999
14,2012-05-18,1932233.17,66.0,3.848,190.9964479,8.6,0,May,1913287.115
14,2012-05-25,2030869.61,67.0,3.798,191.0028096,8.6,0,May,1974997.03
14,2012-06-01,2049485.49,74.0,3.742,191.0091712,8.6,0,June,2000029.83
14,2012-06-08,2099615.88,64.0,3.689,191.0155329,8.6,0,June,2028051.0375
14,2012-06-15,1905733.68,72.0,3.62,191.0299731,8.6,0,June,2021426.165
14,2012-06-22,1660228.88,74.0,3.564,191.0646096,8.6,0,June,1928765.9825
14,2012-06-29,1591835.02,75.0,3.506,191.0992462,8.6,0,June,1814353.3649999998
14,2012-07-06,1862128.95,83.0,3.475,191.1338827,8.7,0,July,1754981.6325
14,2012-07-13,1544422.35,80.0,3.523,191.1685192,8.7,0,July,1664653.7999999998
14,2012-07-20,1553250.16,79.0,3.567,191.1670428,8.7,0,July,1637909.1199999999
14,2012-07-27,1479514.66,77.0,3.647,191.1655664,8.7,0,July,1609829.03
14,2012-08-03,1656886.46,77.0,3.654,191.16409,8.7,0,August,1558518.4075
14,2012-08-10,1648570.03,79.0,3.722,191.1626135,8.7,0,August,1584555.3275
14,2012-08-17,1660433.3,76.0,3.807,191.2284919,8.7,0,August,1611351.1125
14,2012-08-24,1621841.33,73.0,3.834,191.3448865,8.7,0,August,1646932.78
14,2012-08-31,1613342.19,75.0,3.867,191.461281,8.7,0,August,1636046.7125
14,2012-09-07,1904512.34,76.0,3.911,191.5776756,8.7,1,September,1700032.29
14,2012-09-14,1554794.22,68.0,3.948,191.69985,8.7,0,September,1673622.52
14,2012-09-21,1565352.46,65.0,4.038,191.8567038,8.7,0,September,1659500.3025
14,2012-09-28,1522512.2,65.0,3.997,192.0135577,8.7,0,September,1636792.805
14,2012-10-05,1687592.16,65.0,3.985,192.1704115,8.7,0,October,1582562.7599999998
14,2012-10-12,1639585.61,54.0,4.0,192.3272654,8.7,0,October,1603760.6075
14,2012-10-19,1590274.72,56.0,3.969,192.3308542,8.7,0,October,1609991.1724999999
14,2012-10-26,1704357.62,59.0,3.882,192.3088989,8.7,0,October,1655452.5274999999
15,2010-02-05,652122.44,20.0,2.954,131.5279032,8.4,0,February,1396585.0975
15,2010-02-12,682447.1,22.0,2.94,131.5866129,8.4,1,February,1157300.47
15,2010-02-19,660838.75,28.0,2.909,131.637,8.4,0,February,924941.4775
15,2010-02-26,564883.2,30.0,2.91,131.686,8.4,0,February,640072.8724999999
15,2010-03-05,605325.43,32.0,2.919,131.735,8.4,0,March,628373.62
15,2010-03-12,604173.59,41.0,2.938,131.784,8.4,0,March,608805.2424999999
15,2010-03-19,593710.67,45.0,2.96,131.8242903,8.4,0,March,592023.2224999999
15,2010-03-26,592111.49,40.0,2.963,131.863129,8.4,0,March,598830.295
15,2010-04-02,718470.71,45.0,2.957,131.9019677,8.2,0,April,627116.615
15,2010-04-09,634605.77,58.0,2.992,131.9408065,8.2,0,April,634724.66
15,2010-04-16,641208.65,50.0,3.01,131.9809,8.2,0,April,646599.155
15,2010-04-23,643097.6,47.0,3.021,132.0226667,8.2,0,April,659345.6825
15,2010-04-30,570791.11,49.0,3.042,132.0644333,8.2,0,April,622425.7825
15,2010-05-07,661348.88,63.0,3.095,132.1062,8.2,0,May,629111.56
15,2010-05-14,594385.2,47.0,3.112,132.152129,8.2,0,May,617405.6975
15,2010-05-21,616598.1,59.0,3.096,132.2230323,8.2,0,May,610780.8225
15,2010-05-28,744772.88,71.0,3.046,132.2939355,8.2,0,May,654276.265
15,2010-06-04,693192.5,70.0,3.006,132.3648387,8.2,0,June,662237.1699999999
15,2010-06-11,619337.29,61.0,2.972,132.4357419,8.2,0,June,668475.1925
15,2010-06-18,652329.53,66.0,2.942,132.4733333,8.2,0,June,677408.05
15,2010-06-25,672194.03,73.0,2.958,132.4976,8.2,0,June,659263.3375
15,2010-07-02,709337.11,66.0,2.958,132.5218667,8.1,0,July,663299.49
15,2010-07-09,691497.62,77.0,2.94,132.5461333,8.1,0,July,681339.5725
15,2010-07-16,633203.69,73.0,2.933,132.5667742,8.1,0,July,676558.1125
15,2010-07-23,598553.43,73.0,2.924,132.5825806,8.1,0,July,658147.9625
15,2010-07-30,619224.06,72.0,2.932,132.5983871,8.1,0,July,635619.7000000001
15,2010-08-06,639651.24,73.0,2.942,132.6141935,8.1,0,August,622658.105
15,2010-08-13,622437.08,72.0,2.923,132.63,8.1,0,August,619966.4525
15,2010-08-20,637090.44,71.0,2.913,132.6616129,8.1,0,August,629600.705
15,2010-08-27,649791.15,65.0,2.885,132.6932258,8.1,0,August,637242.4774999999
15,2010-09-03,638647.21,73.0,2.86,132.7248387,8.1,0,September,636991.47
15,2010-09-10,641965.2,62.0,2.837,132.7564516,8.1,1,September,641873.5
15,2010-09-17,583210.87,58.0,2.846,132.7670667,8.1,0,September,628403.6074999999
15,2010-09-24,548542.47,63.0,2.837,132.7619333,8.1,0,September,603091.4375
15,2010-10-01,566945.95,60.0,2.84,132.7568,8.1,0,October,585166.1225
15,2010-10-08,591603.79,52.0,2.903,132.7516667,8.1,0,October,572575.77
15,2010-10-15,577011.26,50.0,2.999,132.7633548,8.1,0,October,571025.8674999999
15,2010-10-22,600395.73,47.0,3.049,132.8170968,8.1,0,October,583989.1825
15,2010-10-29,598301.5,55.0,3.055,132.8708387,8.1,0,October,591828.0700000001
15,2010-11-05,612987.64,40.0,3.049,132.9245806,8.1,0,November,597174.0325
15,2010-11-12,619639.74,40.0,3.065,132.9783226,8.1,0,November,607831.1525
15,2010-11-19,608200.81,44.0,3.138,132.9172,8.1,0,November,609782.4225
15,2010-11-26,1120018.92,41.0,3.186,132.8369333,8.1,1,November,740211.7775
15,2010-12-03,754134.95,36.0,3.2,132.7566667,8.1,0,December,775498.605
15,2010-12-10,847294.04,24.0,3.255,132.6764,8.1,0,December,832412.1799999999
15,2010-12-17,983825.15,25.0,3.301,132.6804516,8.1,0,December,926318.265
15,2010-12-24,1368318.17,25.0,3.309,132.7477419,8.1,0,December,988393.0775
15,2010-12-31,543754.17,27.0,3.336,132.8150323,8.1,1,December,935797.8825000001
15,2011-01-07,509640.77,31.0,3.351,132.8823226,7.8,0,January,851384.5650000001
15,2011-01-14,479424.2,20.0,3.367,132.9510645,7.8,0,January,725284.3275
15,2011-01-21,487311.03,22.0,3.391,133.0285161,7.8,0,January,505032.54250000004
15,2011-01-28,481119.6,20.0,3.402,133.1059677,7.8,0,January,489373.89999999997
15,2011-02-04,556550.85,21.0,3.4,133.1834194,7.8,0,February,501101.42000000004
15,2011-02-11,582864.35,22.0,3.416,133.260871,7.8,1,February,526961.4575
15,2011-02-18,649993.5,33.0,3.42,133.3701429,7.8,0,February,567632.075
15,2011-02-25,547564.09,21.0,3.452,133.4921429,7.8,0,February,584243.1975
15,2011-03-04,573374.49,28.0,3.605,133.6141429,7.8,0,March,588449.1074999999
15,2011-03-11,537035.28,34.0,3.752,133.7361429,7.8,0,March,576991.84
15,2011-03-18,551553.99,40.0,3.796,133.8492258,7.8,0,March,552381.9624999999
15,2011-03-25,527389.28,33.0,3.789,133.9587419,7.8,0,March,547338.26
15,2011-04-01,542556.05,30.0,3.811,134.0682581,7.7,0,April,539633.65
15,2011-04-08,587370.81,41.0,3.895,134.1777742,7.7,0,April,552217.5325
15,2011-04-15,607691.36,49.0,3.981,134.2784667,7.7,0,April,566251.875
15,2011-04-22,655318.26,41.0,4.061,134.3571,7.7,0,April,598234.12
15,2011-04-29,560764.41,55.0,4.117,134.4357333,7.7,0,April,602786.21
15,2011-05-06,630522.67,50.0,4.192,134.5143667,7.7,0,May,613574.175
15,2011-05-13,630482.91,57.0,4.211,134.593,7.7,0,May,619272.0625
15,2011-05-20,593941.9,57.0,4.202,134.6803871,7.7,0,May,603927.9725
15,2011-05-27,636193.24,66.0,4.134,134.7677742,7.7,0,May,622785.18
15,2011-06-03,695396.19,70.0,4.069,134.8551613,7.7,0,June,639003.56
15,2011-06-10,642679.81,70.0,4.025,134.9425484,7.7,0,June,642052.785
15,2011-06-17,639928.85,64.0,3.989,135.0837333,7.7,0,June,653549.5225
15,2011-06-24,656594.95,70.0,3.964,135.2652667,7.7,0,June,658649.95
15,2011-07-01,674669.16,67.0,3.916,135.4468,7.8,0,July,653468.1925
15,2011-07-08,635118.48,73.0,3.886,135.6283333,7.8,0,July,651577.86
15,2011-07-15,624114.56,73.0,3.915,135.7837419,7.8,0,July,647624.2875
15,2011-07-22,607475.44,80.0,3.972,135.8738387,7.8,0,July,635344.41
15,2011-07-29,577511.02,75.0,4.004,135.9639355,7.8,0,July,611054.875
15,2011-08-05,607961.21,74.0,4.02,136.0540323,7.8,0,August,604265.5575
15,2011-08-12,590836.37,71.0,3.995,136.144129,7.8,0,August,595946.01
15,2011-08-19,599488.98,70.0,3.942,136.183129,7.8,0,August,593949.395
15,2011-08-26,605413.17,69.0,3.906,136.2136129,7.8,0,August,600924.9325
15,2011-09-02,649159.68,68.0,3.879,136.2440968,7.8,0,September,611224.55
15,2011-09-09,607593.51,68.0,3.93,136.2745806,7.8,1,September,615413.835
15,2011-09-16,545052.34,62.0,3.937,136.3145,7.8,0,September,601804.675
15,2011-09-23,545570.86,59.0,3.899,136.367,7.8,0,September,586844.0975
15,2011-09-30,521297.31,65.0,3.858,136.4195,7.8,0,September,554878.505
15,2011-10-07,579068.88,51.0,3.775,136.472,7.9,0,October,547747.3474999999
15,2011-10-14,537300.94,61.0,3.744,136.5150968,7.9,0,October,545809.4975
15,2011-10-21,603318.89,52.0,3.757,136.5017742,7.9,0,October,560246.505
15,2011-10-28,589842.69,46.0,3.757,136.4884516,7.9,0,October,577382.85
15,2011-11-04,615121.78,43.0,3.738,136.475129,7.9,0,November,586396.075
15,2011-11-11,618949.82,47.0,3.719,136.4618065,7.9,0,November,606808.2949999999
15,2011-11-18,597856.51,47.0,3.717,136.4666667,7.9,0,November,605442.7
15,2011-11-25,1066478.1,41.0,3.689,136.4788,7.9,1,November,724601.5525
15,2011-12-02,699028.66,46.0,3.666,136.4909333,7.9,0,December,745578.2725000001
15,2011-12-09,764565.55,39.0,3.627,136.5030667,7.9,0,December,781982.2050000001
15,2011-12-16,870415.49,35.0,3.611,136.5335161,7.9,0,December,850121.9500000001
15,2011-12-23,1182691.87,35.0,3.587,136.5883871,7.9,0,December,879175.3925000001
15,2011-12-30,603460.79,31.0,3.566,136.6432581,7.9,1,December,855283.425
15,2012-01-06,516087.65,30.0,3.585,136.698129,7.9,0,January,793163.9500000001
15,2012-01-13,454183.42,36.0,3.666,136.753,7.9,0,January,689105.9325
15,2012-01-20,492721.85,21.0,3.705,136.8564194,7.9,0,January,516613.4275
15,2012-01-27,466045.63,31.0,3.737,136.9598387,7.9,0,January,482259.6375
15,2012-02-03,523831.64,35.0,3.796,137.0632581,7.9,0,February,484195.63499999995
15,2012-02-10,628218.22,32.0,3.826,137.1666774,7.9,1,February,527704.335
15,2012-02-17,598502.83,30.0,3.874,137.2583103,7.9,0,February,554149.58
15,2012-02-24,561137.06,33.0,3.917,137.3411034,7.9,0,February,577922.4375
15,2012-03-02,541292.64,33.0,3.983,137.4238966,7.9,0,March,582287.6875
15,2012-03-09,545120.67,37.0,4.021,137.5066897,7.9,0,March,561513.3
15,2012-03-16,570611.23,47.0,4.021,137.5843871,7.9,0,March,554540.4
15,2012-03-23,565481.88,59.0,4.054,137.6552903,7.9,0,March,555626.605
15,2012-03-30,557547.25,43.0,4.098,137.7261935,7.9,0,March,559690.2575000001
15,2012-04-06,659950.36,40.0,4.143,137.7970968,8.2,0,April,588397.68
15,2012-04-13,558585.13,44.0,4.187,137.868,8.2,0,April,585391.155
15,2012-04-20,534780.57,54.0,4.17,137.9230667,8.2,0,April,577715.8275
15,2012-04-27,527402.62,42.0,4.163,137.9781333,8.2,0,April,570179.6699999999
15,2012-05-04,577868.38,51.0,4.124,138.0332,8.2,0,May,549659.175
15,2012-05-11,579539.95,54.0,4.055,138.0882667,8.2,0,May,554897.88
15,2012-05-18,600050.98,59.0,4.029,138.1065806,8.2,0,May,571215.4825
15,2012-05-25,693780.42,68.0,3.979,138.1101935,8.2,0,May,612809.9325
15,2012-06-01,663971.26,68.0,3.915,138.1138065,8.2,0,June,634335.6525000001
15,2012-06-08,611390.67,59.0,3.871,138.1174194,8.2,0,June,642298.3325
15,2012-06-15,636737.65,68.0,3.786,138.1295333,8.2,0,June,651470.0
15,2012-06-22,687085.6,74.0,3.722,138.1629,8.2,0,June,649796.295
15,2012-06-29,624099.48,69.0,3.667,138.1962667,8.2,0,June,639828.35
15,2012-07-06,678024.75,75.0,3.646,138.2296333,8.2,0,July,656486.87
15,2012-07-13,591335.5,73.0,3.689,138.263,8.2,0,July,645136.3325
15,2012-07-20,592369.22,75.0,3.732,138.2331935,8.2,0,July,621457.2374999999
15,2012-07-27,571190.83,74.0,3.82,138.2033871,8.2,0,July,608230.075
15,2012-08-03,590739.62,73.0,3.819,138.1735806,8.2,0,August,586408.7925
15,2012-08-10,590453.63,74.0,3.863,138.1437742,8.2,0,August,586188.325
15,2012-08-17,579738.2,70.0,3.963,138.1857097,8.2,0,August,583030.5700000001
15,2012-08-24,606210.77,67.0,3.997,138.2814516,8.2,0,August,591785.5549999999
15,2012-08-31,610185.32,71.0,4.026,138.3771935,8.2,0,August,596646.98
15,2012-09-07,587259.82,72.0,4.076,138.4729355,8.2,1,September,595848.5275
15,2012-09-14,527509.76,65.0,4.088,138.5673,8.2,0,September,582791.4175
15,2012-09-21,533161.64,60.0,4.203,138.6534,8.2,0,September,564529.135
15,2012-09-28,553901.97,57.0,4.158,138.7395,8.2,0,September,550458.2975
15,2012-10-05,573498.64,60.0,4.151,138.8256,8.0,0,October,547018.0025
15,2012-10-12,551799.63,49.0,4.186,138.9117,8.0,0,October,553090.47
15,2012-10-19,555652.77,53.0,4.153,138.8336129,8.0,0,October,558713.2525
15,2012-10-26,558473.6,56.0,4.071,138.7281613,8.0,0,October,559856.16
16,2010-02-05,477409.3,20.0,2.58,189.3816974,7.0,0,February,535833.825
16,2010-02-12,472044.28,21.0,2.572,189.4642725,7.0,1,February,515894.98750000005
16,2010-02-19,469868.7,21.0,2.55,189.5340998,7.0,0,February,494448.97000000003
16,2010-02-26,443242.17,18.0,2.586,189.6018023,7.0,0,February,465641.1125
16,2010-03-05,444181.85,28.0,2.62,189.6695049,7.0,0,March,457334.25
16,2010-03-12,445393.74,29.0,2.684,189.7372075,7.0,0,March,450671.615
16,2010-03-19,504307.35,33.0,2.692,189.734262,7.0,0,March,459281.27749999997
16,2010-03-26,483177.2,30.0,2.717,189.7195417,7.0,0,March,469265.03500000003
16,2010-04-02,490503.69,36.0,2.725,189.7048215,6.8,0,April,480845.495
16,2010-04-09,424083.99,34.0,2.75,189.6901012,6.8,0,April,475518.0575
16,2010-04-16,436312.41,46.0,2.765,189.6628845,6.8,0,April,458519.3225
16,2010-04-23,370230.94,45.0,2.776,189.6190057,6.8,0,April,430282.75749999995
16,2010-04-30,383550.93,38.0,2.766,189.575127,6.8,0,April,403544.5675
16,2010-05-07,403217.22,37.0,2.771,189.5312483,6.8,0,May,398327.875
16,2010-05-14,401770.9,41.0,2.788,189.4904116,6.8,0,May,389692.4975
16,2010-05-21,435300.51,47.0,2.776,189.467827,6.8,0,May,405959.89
16,2010-05-28,479430.0,52.0,2.737,189.4452425,6.8,0,May,429929.6575
16,2010-06-04,516295.81,54.0,2.7,189.422658,6.8,0,June,458199.30500000005
16,2010-06-11,535587.31,63.0,2.684,189.4000734,6.8,0,June,491653.40750000003
16,2010-06-18,540149.85,52.0,2.674,189.4185259,6.8,0,June,517865.74250000005
16,2010-06-25,546554.96,62.0,2.715,189.4533931,6.8,0,June,534646.9825
16,2010-07-02,610641.42,64.0,2.728,189.4882603,6.9,0,July,558233.385
16,2010-07-09,614253.33,62.0,2.711,189.5231276,6.9,0,July,577899.89
16,2010-07-16,586583.69,68.0,2.699,189.6125456,6.9,0,July,589508.35
16,2010-07-23,588344.18,71.0,2.691,189.774698,6.9,0,July,599955.655
16,2010-07-30,562633.67,71.0,2.69,189.9368504,6.9,0,July,587953.7175
16,2010-08-06,586936.45,67.0,2.69,190.0990028,6.9,0,August,581124.4974999999
16,2010-08-13,543757.97,64.0,2.723,190.2611552,6.9,0,August,570418.0675
16,2010-08-20,521516.96,64.0,2.732,190.2948237,6.9,0,August,553711.2625
16,2010-08-27,581010.52,66.0,2.731,190.3284922,6.9,0,August,558305.4750000001
16,2010-09-03,542087.89,58.0,2.773,190.3621607,6.9,0,September,547093.335
16,2010-09-10,537518.57,57.0,2.78,190.3958293,6.9,1,September,545533.4850000001
16,2010-09-17,522049.52,57.0,2.8,190.4688287,6.9,0,September,545666.625
16,2010-09-24,511330.32,58.0,2.793,190.5713264,6.9,0,September,528246.575
16,2010-10-01,463977.54,59.0,2.759,190.6738241,7.0,0,October,508718.98749999993
16,2010-10-08,442894.2,54.0,2.745,190.7763218,7.0,0,October,485062.895
16,2010-10-15,452169.28,45.0,2.762,190.8623087,7.0,0,October,467592.835
16,2010-10-22,541216.92,46.0,2.762,190.9070184,7.0,0,October,475064.485
16,2010-10-29,495022.51,36.0,2.748,190.951728,7.0,0,October,482825.7275
16,2010-11-05,446905.02,40.0,2.729,190.9964377,7.0,0,November,483828.4325
16,2010-11-12,453632.76,34.0,2.737,191.0411474,7.0,0,November,484194.3025
16,2010-11-19,458634.68,27.0,2.758,191.0312172,7.0,0,November,463548.7425
16,2010-11-26,651837.77,23.0,2.742,191.0121805,7.0,1,November,502752.5575
16,2010-12-03,512260.59,24.0,2.712,190.9931437,7.0,0,December,519091.45
16,2010-12-10,570103.64,32.0,2.728,190.9741069,7.0,0,December,548209.1699999999
16,2010-12-17,648652.01,26.0,2.778,191.0303376,7.0,0,December,595713.5025
16,2010-12-24,1004730.69,32.0,2.781,191.1430189,7.0,0,December,683936.7324999999
16,2010-12-31,575317.38,20.0,2.829,191.2557002,7.0,1,December,699700.93
16,2011-01-07,573545.96,12.0,2.882,191.3683815,6.6,0,January,700561.51
16,2011-01-14,470365.59,17.0,2.911,191.4784939,6.6,0,January,655989.905
16,2011-01-21,462888.13,29.0,2.973,191.5731924,6.6,0,January,520529.265
16,2011-01-28,448391.99,21.0,3.008,191.667891,6.6,0,January,488797.91750000004
16,2011-02-04,479263.15,14.0,3.011,191.7625895,6.6,0,February,465227.21499999997
16,2011-02-11,466806.89,15.0,3.037,191.8572881,6.6,1,February,464337.54000000004
16,2011-02-18,491179.79,27.0,3.051,191.9178331,6.6,0,February,471410.45499999996
16,2011-02-25,475201.64,26.0,3.101,191.9647167,6.6,0,February,478112.8675
16,2011-03-04,484829.07,32.0,3.232,192.0116004,6.6,0,March,479504.34750000003
16,2011-03-11,457504.35,29.0,3.372,192.058484,6.6,0,March,477178.71249999997
16,2011-03-18,497373.49,36.0,3.406,192.1237981,6.6,0,March,478727.1375
16,2011-03-25,465279.68,33.0,3.414,192.1964844,6.6,0,March,476246.64749999996
16,2011-04-01,459756.11,36.0,3.461,192.2691707,6.3,0,April,469978.4075
16,2011-04-08,439276.5,38.0,3.532,192.3418571,6.3,0,April,465421.445
16,2011-04-15,427855.24,35.0,3.611,192.4225954,6.3,0,April,448041.8825
16,2011-04-22,368600.0,41.0,3.636,192.5234638,6.3,0,April,423871.9625
16,2011-04-29,378100.31,38.0,3.663,192.6243322,6.3,0,April,403458.0125
16,2011-05-06,423805.22,39.0,3.735,192.7252006,6.3,0,May,399590.1925
16,2011-05-13,410406.95,43.0,3.767,192.826069,6.3,0,May,395228.12
16,2011-05-20,435397.19,44.0,3.828,192.831317,6.3,0,May,411927.4175
16,2011-05-27,444718.68,45.0,3.795,192.8365651,6.3,0,May,428582.01
16,2011-06-03,531080.31,54.0,3.763,192.8418131,6.3,0,June,455400.7825
16,2011-06-10,600952.06,56.0,3.735,192.8470612,6.3,0,June,503037.06000000006
16,2011-06-17,581546.23,58.0,3.697,192.9034759,6.3,0,June,539574.3200000001
16,2011-06-24,569105.03,54.0,3.661,192.9982655,6.3,0,June,570670.9075
16,2011-07-01,608737.56,64.0,3.597,193.0930552,6.3,0,July,590085.22
16,2011-07-08,634634.66,65.0,3.54,193.1878448,6.3,0,July,598505.87
16,2011-07-15,586841.77,65.0,3.532,193.3125484,6.3,0,July,599829.755
16,2011-07-22,581758.22,65.0,3.545,193.5120367,6.3,0,July,602993.0525
16,2011-07-29,582381.95,67.0,3.547,193.711525,6.3,0,July,596404.15
16,2011-08-05,592981.33,64.0,3.554,193.9110133,6.3,0,August,585990.8175
16,2011-08-12,563884.47,67.0,3.542,194.1105017,6.3,0,August,580251.4924999999
16,2011-08-19,554630.42,69.0,3.499,194.2500634,6.3,0,August,573469.5425
16,2011-08-26,557312.01,68.0,3.485,194.3796374,6.3,0,August,567202.0575
16,2011-09-02,580805.33,63.0,3.511,194.5092113,6.3,0,September,564158.0575
16,2011-09-09,574622.56,57.0,3.566,194.6387853,6.3,1,September,566842.5800000001
16,2011-09-16,539081.09,54.0,3.596,194.7419707,6.3,0,September,562955.2475
16,2011-09-23,504856.97,50.0,3.581,194.8099713,6.3,0,September,549841.4875
16,2011-09-30,450075.31,58.0,3.538,194.8779718,6.3,0,September,517158.9825
16,2011-10-07,482926.93,49.0,3.498,194.9459724,6.2,0,October,494235.075
16,2011-10-14,498241.06,40.0,3.491,195.0261012,6.2,0,October,484025.0675
16,2011-10-21,560104.16,47.0,3.548,195.1789994,6.2,0,October,497836.865
16,2011-10-28,505918.21,42.0,3.55,195.3318977,6.2,0,October,511797.58999999997
16,2011-11-04,511059.95,33.0,3.527,195.4847959,6.2,0,November,518830.845
16,2011-11-11,513181.31,30.0,3.505,195.6376941,6.2,0,November,522565.9075
16,2011-11-18,480353.64,32.0,3.479,195.7184713,6.2,0,November,502628.2775
16,2011-11-25,712422.4,31.0,3.424,195.7704,6.2,1,November,554254.325
16,2011-12-02,530492.84,28.0,3.378,195.8223287,6.2,0,December,559112.5475
16,2011-12-09,574798.86,14.0,3.331,195.8742575,6.2,0,December,574516.935
16,2011-12-16,679481.9,22.0,3.266,195.9841685,6.2,0,December,624299.0
16,2011-12-23,950691.96,21.0,3.173,196.1713893,6.2,0,December,683866.39
16,2011-12-30,665861.06,24.0,3.119,196.3586101,6.2,1,December,717708.4450000001
16,2012-01-06,564538.07,26.0,3.095,196.5458309,6.2,0,January,715143.2474999999
16,2012-01-13,508520.09,20.0,3.077,196.7330517,6.2,0,January,672402.7949999999
16,2012-01-20,474389.75,29.0,3.055,196.7796652,6.2,0,January,553327.2424999999
16,2012-01-27,453979.19,28.0,3.038,196.8262786,6.2,0,January,500356.77499999997
16,2012-02-03,475905.1,26.0,3.031,196.8728921,6.2,0,February,478198.5325
16,2012-02-10,473766.97,24.0,3.103,196.9195056,6.2,1,February,469510.25249999994
16,2012-02-17,494069.49,31.0,3.113,196.9432711,6.2,0,February,474430.1875
16,2012-02-24,495720.3,26.0,3.129,196.9499007,6.2,0,February,484865.46499999997
16,2012-03-02,464189.09,23.0,3.191,196.9565303,6.2,0,March,481936.46249999997
16,2012-03-09,495951.66,28.0,3.286,196.9631599,6.2,0,March,487482.63499999995
16,2012-03-16,520850.71,38.0,3.486,197.0457208,6.2,0,March,494177.93999999994
16,2012-03-23,493503.89,39.0,3.664,197.2295234,6.2,0,March,493623.8375
16,2012-03-30,485095.41,48.0,3.75,197.4133259,6.2,0,March,498850.4175
16,2012-04-06,502662.07,49.0,3.854,197.5971285,6.2,0,April,500528.02
16,2012-04-13,450756.71,46.0,3.901,197.780931,6.2,0,April,483004.52
16,2012-04-20,436221.26,44.0,3.936,197.7227385,6.2,0,April,468683.8625
16,2012-04-27,398445.15,60.0,3.927,197.664546,6.2,0,April,447021.29750000004
16,2012-05-04,426959.62,51.0,3.903,197.6063534,6.2,0,May,428095.685
16,2012-05-11,479855.0,54.0,3.87,197.5481609,6.2,0,May,435370.2575
16,2012-05-18,493506.47,57.0,3.837,197.5553137,6.2,0,May,449691.56
16,2012-05-25,518045.09,57.0,3.804,197.5886046,6.2,0,May,479591.545
16,2012-06-01,532311.93,59.0,3.764,197.6218954,6.2,0,June,505929.62250000006
16,2012-06-08,603618.89,65.0,3.741,197.6551863,6.2,0,June,536870.595
16,2012-06-15,570045.79,65.0,3.723,197.692292,6.2,0,June,556005.425
